Test Name,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Oracle P,Oracle R,Oracle A,Oracle F,Oracle AUC,Oracle MCC,Oracle B,Importance0,Importance1,Importance2,Importance3,Importance4,Importance5,Importance6,Importance7,Importance8,Importance9,Importance10,Importance11,Importance12,Importance13,Importance14,Importance15,Importance16,Importance17,Importance18
Random 90%/10%,0.12245841035120147,0.7123655913978495,0.9942981234402269,0.20899053627760253,0.9386124405544395,0.29386581119820676,0.005229595727397167,0.1026477600702723,0.5471571906354515,0.9977749581028136,0.17286559594251902,0.8859815551850069,0.23632729703360222,0.002496110936255017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 90%/10%,0.13004719454640798,0.6813186813186813,0.9949547203920254,0.21840598855129897,0.93791458932304,0.2962522557325294,0.004579001533150545,0.09439593235326628,0.57123745819398,0.9974890112263994,0.16201859229747675,0.876250351507186,0.2315138207412655,0.0025404533111238305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 90%/10%,0.1111111111111111,0.7142857142857143,0.9937921742739061,0.19230769230769232,0.9433837367640185,0.28017259520919574,0.005635218769542822,0.08379392025266483,0.5678929765886288,0.9971777668629069,0.14603939107250366,0.8833686482893657,0.21739524718884767,0.0029164189669375214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 90%/10%,0.11105882352941177,0.7195121951219512,0.9943691837163956,0.1924174480228292,0.9605045201467276,0.28128887021139576,0.00499099098615396,0.06385913664394677,0.5264214046822743,0.9965194637160133,0.1139011505897677,0.8976501440819373,0.18248744090705707,0.00321885216376849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 90%/10%,0.12796649604467195,0.7161458333333334,0.9943634988943021,0.21713383339913148,0.9528732829084027,0.30122867080790217,0.0049138725366141495,0.09141097781080794,0.5759197324414715,0.9973872527952302,0.1577789994502474,0.8810775594948889,0.22873413786809388,0.002595949833389456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 90%/10%,0.10203298810893748,0.7535410764872521,0.9930986259785,0.17972972972972973,0.967410892579017,0.2757178902248606,0.005743392739807387,0.05909617612977984,0.545819397993311,0.9961141354399035,0.10664575573416978,0.8821365220019801,0.1786965863513658,0.0034740292439997362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.10830399668668461,0.7376586741889986,0.9936159447890078,0.18887685084868183,0.9493015425293694,0.28112846198803343,0.005789965420348684,0.05546330122882763,0.5585284280936454,0.9957704875536364,0.10090634441087613,0.8806503729060645,0.17506881297602614,0.0040138004468639335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.10835648642872409,0.7041666666666667,0.9937680137800088,0.1878125578810891,0.950318260197478,0.274672735570771,0.005494460559580119,0.05803974706413731,0.5157190635451505,0.996237496219589,0.10433723526625618,0.8850580095073795,0.17210429414109246,0.003516603955220425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.10657267261040845,0.7079889807162535,0.99357472982883,0.1852586051540818,0.9403608047183345,0.273104428759329,0.005550292847898626,0.06479705976350272,0.5424749163879599,0.9964785329504032,0.11576618371279711,0.8765001288536722,0.18662772952641352,0.0032673082254278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.11042208441688338,0.739946380697051,0.9934041851660252,0.19216710182767624,0.9525839595162598,0.28426059502527984,0.005894176350869229,0.06718202103920944,0.5638795986622074,0.9964876286760944,0.12005981627857296,0.8668002461101194,0.1937903561932147,0.003398958801779071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.10992505110152169,0.7202380952380952,0.9941631089155065,0.19073891625615763,0.94135901536647,0.27994146400794495,0.005086880602863426,0.09766606822262118,0.545819397993311,0.9976641039459532,0.16568527918781725,0.8844249920006945,0.23020312381802296,0.0024493236348612215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.09469417833456154,0.6936572199730094,0.9926935824043387,0.1666396498622143,0.9456010763873531,0.25455849557036503,0.00624692499436401,0.05185370741482966,0.5538461538461539,0.9955069957500222,0.09482906717058925,0.8877258784932083,0.1684965030801498,0.004001899709298338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.09776645768025079,0.7190201729106628,0.9931782134878089,0.1721283201103829,0.9407361256974053,0.26354635891927486,0.005917965098070615,0.05661411925976696,0.5525083612040134,0.995897543471884,0.10270438296549578,0.8896462389720426,0.17593588309172864,0.0038535191900943445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.1076544315129812,0.7211394302848576,0.9940693093509638,0.18734177215189873,0.957383932702727,0.2771875374322362,0.005486496472320302,0.06934178106300598,0.5270903010033445,0.9967929039696021,0.12256007465588305,0.8804534962611056,0.19035540552601038,0.003162470604369525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.10062769713613182,0.7075862068965517,0.993182477104379,0.17619783616692428,0.9428940913856412,0.2652048499163881,0.0061197096562650285,0.059477215543751745,0.5692307692307692,0.9959919116259291,0.10770106941719927,0.8931198987460347,0.18309762750946817,0.0038763930101991238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 80%/20%,0.11852006688963211,0.7241379310344828,0.9936997959148869,0.20370037722292078,0.963160834181987,0.2913619810329408,0.005571277328064469,0.06455464459126005,0.5424749163879599,0.9964651736032945,0.11537914354815763,0.8875904579546716,0.18627493274729984,0.0033748554307036667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.11194930597465298,0.6934579439252336,0.9941124136735261,0.19277734476487396,0.9507084322949794,0.2771138014095916,0.005277968618268738,0.09841764564852554,0.5491638795986622,0.9976706414987937,0.16692080918979366,0.8825136051009622,0.23180138899354435,0.0025550637068252812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.09358942989968191,0.7244318181818182,0.9927044714010541,0.1657638136511376,0.952192496854047,0.25873186877558285,0.006276866553307265,0.05460660819099123,0.5538461538461539,0.995735810099439,0.09941169408092208,0.8946102087561496,0.17296353285515906,0.0037154024479545624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.10844181988994765,0.7345454545454545,0.9934292869047157,0.18898374459127587,0.9665202231880993,0.2806586637532887,0.00586088284158412,0.08003857280617165,0.5551839464882943,0.9970993162288212,0.1399072903497682,0.8833104269701406,0.21003395840232103,0.0030642619883349525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.10409239982888921,0.6880301602262017,0.9937334251748795,0.18082734703988113,0.945764939713176,0.2660509193381103,0.005651602604865169,0.07371854613233923,0.5290969899665552,0.9969748184834242,0.1294069529652352,0.8832436663186704,0.19669844886907767,0.003089916493389945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.1029154910654306,0.7309160305343512,0.9934065475947969,0.18042633376516312,0.95305850668048,0.27271943494115636,0.005749213391876356,0.07034153247212882,0.5317725752508361,0.9968145063181184,0.12424787059467061,0.8844972311432271,0.19258759300154232,0.0031497347466019478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.10113237016790316,0.7378917378917379,0.9931952615068014,0.1778846153846154,0.948702738911846,0.27160577441704276,0.005986545159459815,0.07630558311536033,0.565886287625418,0.996904610850746,0.13447782546494993,0.8880128115262438,0.20701180613923956,0.003189769560765882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.10009367054730363,0.7248062015503876,0.9933591740324661,0.175896531452087,0.9493268285247797,0.26779735466392596,0.005864891466821644,0.05404684059518249,0.5418060200668896,0.9957756038993376,0.09828904259191847,0.8857380595816532,0.17017597772571585,0.0041035464556805614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.09744535159336318,0.7007575757575758,0.9932066311617608,0.17109826589595376,0.9480626506245705,0.25969743925532074,0.0058064567978512276,0.061233480176211455,0.5578595317725753,0.9961778055197411,0.11035395302679457,0.8872385655481921,0.183936158075469,0.003474501450645083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.09748705644652103,0.7168059424326834,0.992939444270215,0.17163183637172078,0.9432717846756109,0.2627008793054244,0.006143336498636807,0.054597509820893536,0.5484949832775919,0.9957721930022034,0.09930967663800412,0.8776218582916334,0.1721078296033273,0.004141411732679075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 70%/30%,0.10136054421768707,0.7081749049429658,0.9934510787433878,0.17733872887407762,0.9462765502592787,0.26634647112962556,0.005672531984329957,0.05674653215636822,0.5418060200668896,0.9959782680373925,0.10273321072991311,0.8904784043127335,0.1744224071757834,0.003724706851247322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.10456692913385827,0.7063829787234043,0.9936450749864097,0.18216735253772293,0.9443307943136795,0.27022672138472015,0.00568025119338742,0.05939236486974093,0.5505016722408027,0.9961041869899288,0.10721730067743615,0.8883767607976553,0.17991834019008404,0.0035957173450075737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.09819697557192711,0.7005532503457814,0.9930815665959617,0.17224961741200479,0.9351866555709947,0.26062864984031175,0.00599951389730467,0.07621308016877637,0.579933110367893,0.9968344032180677,0.13472146686349157,0.8768627004422173,0.20944549521484762,0.0031613073466576144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.09602336977007161,0.7160927617709065,0.9928960991433677,0.16933942667220606,0.950197060989589,0.26057865797343943,0.006267644298434067,0.052012078634374806,0.5645484949832776,0.9954424729459009,0.09524884324568332,0.8874102733746687,0.1703868726131108,0.004250815629098869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.08769121309142654,0.701280227596017,0.9924121783187837,0.1558893280632411,0.9503146768410639,0.24626707264672124,0.006349257780511584,0.06020983401190103,0.51438127090301,0.9963818908649353,0.10780121959767294,0.8905703780062493,0.17509847380593252,0.0034762402724616425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.1231293344689135,0.7032661570535094,0.9945752546624457,0.20956719817767655,0.952528784491286,0.2928282511311894,0.0047660748326152505,0.08234385558451587,0.5705685618729097,0.9971155179902085,0.14391766492323266,0.8787981656929635,0.21600068484058677,0.0027148026200799007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.12147658922042694,0.7172701949860725,0.9944182113405176,0.20776601109430157,0.9514470624872183,0.29373664660472726,0.005300761261289229,0.0742082288474041,0.534448160535117,0.9969688494134394,0.13032131789267656,0.8785895987155703,0.19835476653556947,0.0032280078278217102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.11643356643356643,0.7010526315789474,0.9943101996439878,0.1997001499250375,0.9413297976808606,0.28422931776520743,0.0051301638997590295,0.0787873027941456,0.5545150501672241,0.9970555430489327,0.13797120745610386,0.8907248130600803,0.20824701192412517,0.0030149734652738834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.09412687518384155,0.7069219440353461,0.9931519163193593,0.1661330795189063,0.956100242368233,0.25636355001111216,0.006062641462774877,0.05013434294088911,0.5491638795986622,0.9953870458674707,0.09188070057635274,0.8898014807968084,0.16494048784187929,0.004146431456769252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.09363542352166965,0.7399702823179792,0.9929003627629677,0.16623550029208045,0.9564059416543033,0.26165168686393525,0.006268651030901483,0.050849567436360245,0.5464882943143813,0.9954726025372527,0.09304179478419314,0.8911219736566437,0.16572031402826745,0.004184961289524192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 60%/40%,0.10564069122921421,0.6694214876033058,0.9938113561508042,0.1824838073782033,0.9422171035728295,0.2643330196710986,0.005271272686604223,0.05570272259013981,0.5063545150501673,0.9961425595826882,0.10036460059661917,0.8774967179720518,0.1670215316627871,0.0033113608904078926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.08400137033230558,0.7090803932909197,0.9921140058258123,0.15020828228375396,0.9477301646823743,0.2423270931183819,0.006777138274240277,0.0489201468849194,0.525752508361204,0.9954549795687262,0.08951144516569867,0.8777873838542183,0.1593792818410205,0.004229113688995714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.09901800327332243,0.6871095968199886,0.9934277697053212,0.17309205350118018,0.9479741120210453,0.25923173115130416,0.0057801289542986495,0.07496194824961948,0.5270903010033445,0.9970350776661278,0.13125676688598317,0.8889759659191502,0.19798674756455323,0.0029364169821724786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.08799827313282486,0.7024698449167145,0.9925000056848285,0.15640386213952298,0.9474599553423962,0.24693129827462507,0.006292821197776161,0.04770100811408901,0.5190635451505017,0.995392162213172,0.08737262849743849,0.8898982030548365,0.15634591810201978,0.003938266935136369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.09596899224806202,0.7135446685878962,0.9930878169576162,0.16918346429791595,0.9495000897441604,0.26007708757683856,0.005902742396405403,0.07323681314029294,0.5785953177257525,0.996709621231243,0.13001653389448367,0.8847089466480933,0.2050441856979867,0.0033242085543144723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.09198966408268734,0.7043527416619559,0.992710912824291,0.16272691654695048,0.94606419314111,0.25286441084822064,0.006218087845210029,0.06639004149377593,0.5565217391304348,0.9964859232275273,0.11862835959221502,0.8859363615568013,0.1913687429128356,0.003524389445133576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.10566364029399049,0.6796440489432704,0.9937927356986768,0.18289306293496968,0.949976972984811,0.26640132518435683,0.0057954374228927595,0.07073386383731212,0.5351170568561873,0.9968150748009742,0.12495119094103865,0.8798958112638535,0.19373703475691087,0.003203591824506546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.09020262909434236,0.7009029345372461,0.9925773193532029,0.1598352744353645,0.9439285730783019,0.24973904699870317,0.0065343310082680225,0.06099052277590951,0.5337792642140469,0.9963096935422622,0.10947252898003977,0.8633751627340333,0.17954649799518763,0.0034769543413978882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.09574633842318479,0.6908375491849353,0.9930889539233276,0.16818337324666438,0.9487239510939779,0.2555332598967113,0.0060453871971229995,0.052734502314060364,0.5411371237458193,0.9956744139510241,0.09610358755048705,0.8833073665093754,0.16796877806629537,0.003958891754514564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.08869129046967625,0.6714614499424626,0.9928587183667715,0.15668635875402792,0.9519836382905317,0.24234321671040263,0.00615677754080648,0.05353430353430354,0.551170568561873,0.9956684448810392,0.09758986202404217,0.8887216637888904,0.17082145928397935,0.004022139216877145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 50%/50%,0.07945327968320878,0.7170028818443804,0.9915273315187361,0.14305427782888683,0.9342378157787115,0.2368901916466835,0.006748788624221599,0.05205310280950911,0.5638795986622074,0.9954510001887363,0.09530808366308649,0.8806551551375476,0.17035337290022312,0.003771711552679927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.07025348329696156,0.559866220735786,0.9966644268442152,0.12484152434931761,0.8912498936886945,0.19750135479636255,0.003149646454290934,0.07025348329696156,0.559866220735786,0.9966644268442152,0.12484152434931761,0.8912498936886945,0.19750135479636255,0.003149646454290934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.06122294536098078,0.5411371237458193,0.9962789954680547,0.11000067985587056,0.8887220566653175,0.18113205199541496,0.0033704610957981237,0.06122294536098078,0.5411371237458193,0.9962789954680547,0.11000067985587056,0.8887220566653175,0.18113205199541496,0.0033704610957981237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.0847810979847116,0.57123745819398,0.9971973795214284,0.14764868603042877,0.8857855030004075,0.2193262037396518,0.002755198973222326,0.0847810979847116,0.57123745819398,0.9971973795214284,0.14764868603042877,0.8857855030004075,0.2193262037396518,0.002755198973222326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.05305583085563264,0.537123745819398,0.9957295567880264,0.09657245941070355,0.8773302043694765,0.16785713467433008,0.003958981522999066,0.05305583085563264,0.537123745819398,0.9957295567880264,0.09657245941070355,0.8773302043694765,0.16785713467433008,0.003958981522999066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.09388477275240517,0.5678929765886288,0.9974873057778324,0.16113114442968304,0.8897486976443646,0.23020345181481977,0.0025765659508366263,0.09388477275240517,0.5678929765886288,0.9974873057778324,0.16113114442968304,0.8897486976443646,0.23020345181481977,0.0025765659508366263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.07758454106280194,0.537123745819398,0.9970896520202743,0.1355846348670325,0.888048507264589,0.20336284453888628,0.0029006068352174846,0.07758454106280194,0.537123745819398,0.9970896520202743,0.1355846348670325,0.888048507264589,0.20336284453888628,0.0029006068352174846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.07384183434721572,0.5277591973244147,0.9969864723819659,0.12955665024630544,0.883133895922169,0.19661446715267206,0.002907714903814224,0.07384183434721572,0.5277591973244147,0.9969864723819659,0.12955665024630544,0.883133895922169,0.19661446715267206,0.002907714903814224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.06150885296381832,0.534448160535117,0.9963369807193355,0.11032102174663444,0.8905239426945214,0.18042901256372032,0.003403602157925324,0.06150885296381832,0.534448160535117,0.9963369807193355,0.11032102174663444,0.8905239426945214,0.18042901256372032,0.003403602157925324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.09083054325521114,0.5625418060200669,0.9974213617665718,0.15640691835596057,0.8817020722873434,0.22533119694169687,0.002657618161034145,0.09083054325521114,0.5625418060200669,0.9974213617665718,0.15640691835596057,0.8817020722873434,0.22533119694169687,0.002657618161034145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oracle,0.05876385769147163,0.5424749163879599,0.9961132827156198,0.1060407949790795,0.8834765112712895,0.17763921307836408,0.003544382044689793,0.05876385769147163,0.5424749163879599,0.9961132827156198,0.1060407949790795,0.8834765112712895,0.17763921307836408,0.003544382044689793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
